SEGMENT_ID,SPEED,DIRECTION,LENGTH,STREET_HEADING,START_LONGITUDE,START_LATITUDE,END_LONGITUDE,END_LATITUDE,Temperature (F),Dew Point (F),Humidity (%),Wind Direction,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precipitation Hourly (in),Condition,Month,HOUR,DAY_OF_WEEK
347,27,NB,0.9,S,-87.6850393262,41.8390729803,-87.6854567493,41.8520308712,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
348,25,NB,0.5,S,-87.6854567493,41.8520308712,-87.685797,41.857496,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
349,25,NB,0.5,S,-87.685797,41.857496,-87.6858548579,41.8666115084,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
350,26,NB,0.65,S,-87.6858548579,41.8666115084,-87.6860859175,41.8760825857,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
351,-1,NB,0.47,S,-87.6860859175,41.8760825857,-87.6863009624,41.8829951691,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
352,26,NB,0.52,N,-87.6863009624,41.8829951691,-87.6865108851,41.8906470248,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
353,27,NB,0.35,N,-87.6865108851,41.8906470248,-87.6866589587,41.8957422115,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
354,25,NB,0.5,N,-87.6866589587,41.8957422115,-87.686843103,41.9030150932,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
355,23,NB,0.5,N,-87.686843103,41.9030150932,-87.6870370163,41.9103198343,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
356,27,NB,0.45,N,-87.6870370163,41.9103198343,-87.6872050148,41.9168043897,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
357,23,NB,0.55,N,-87.6872050148,41.9168043897,-87.68745819,41.9248996489,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
358,22,NB,0.2,N,-87.68745819,41.9248996489,-87.6875661231,41.9279807743,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
359,30,NB,0.3,N,-87.6875661231,41.9279807743,-87.6876989484,41.9321780939,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
360,40,NB,0.5,N,-87.6876989484,41.9321780939,-87.6879810565,41.9394597831,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
361,33,NB,0.5,N,-87.6879810565,41.9394597831,-87.6880739349,41.9467297764,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
362,33,NB,0.5,N,-87.6880739349,41.9467297764,-87.6882824308,41.9540117081,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
363,34,NB,0.5,N,-87.6882824308,41.9540117081,-87.6884991671,41.9613118159,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
364,27,NB,0.5,N,-87.6884991671,41.9613118159,-87.6887227326,41.9686138926,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
365,26,NB,0.5,N,-87.6887227326,41.9686138926,-87.6889668295,41.97589051,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
366,21,NB,0.5,N,-87.6889668295,41.97589051,-87.6892644434,41.9831666552,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
367,20,NB,0.5,N,-87.6892644434,41.9831666552,-87.6894886422,41.9904989723,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
368,-1,SB,0.5,S,-87.681570794,41.699079999,-87.6813382085,41.691780196,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
369,-1,SB,0.5,S,-87.6818034645,41.7063773615,-87.681570794,41.699079999,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
370,-1,SB,0.5,S,-87.6820264847,41.7136748244,-87.6818034645,41.7063773615,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
371,-1,SB,0.5,S,-87.6822383249,41.7209403583,-87.6820264847,41.7136748244,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
372,-1,SB,0.5,S,-87.6824828127,41.7282307117,-87.6822383249,41.7209403583,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
373,-1,SB,0.5,S,-87.6826972175,41.7355283222,-87.6824828127,41.7282307117,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
374,-1,SB,0.5,S,-87.6828624247,41.7428167477,-87.6826972175,41.7355283222,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
375,-1,SB,0.5,S,-87.6830303802,41.7501038593,-87.6828624247,41.7428167477,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
376,30,SB,0.63,S,-87.6832857301,41.7592331585,-87.6830303802,41.7501038593,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
377,32,SB,0.37,S,-87.6834259477,41.76470325,-87.6832857301,41.7592331585,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
378,29,SB,0.5,S,-87.6836275216,41.7719786518,-87.6834259477,41.76470325,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
379,25,SB,0.5,S,-87.6838226552,41.7792170504,-87.6836275216,41.7719786518,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
380,10,SB,0.5,S,-87.6840139301,41.7865297579,-87.6838226552,41.7792170504,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
381,-1,SB,0.5,S,-87.6842251186,41.7938776185,-87.6840139301,41.7865297579,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
382,-1,SB,0.5,S,-87.6844074011,41.8011472177,-87.6842251186,41.7938776185,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
383,16,SB,0.5,S,-87.684608746,41.8084267863,-87.6844074011,41.8011472177,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
384,29,SB,0.5,S,-87.6848117907,41.8156969641,-87.684608746,41.8084267863,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
385,32,SB,0.5,S,-87.685060202,41.8229970652,-87.6848117907,41.8156969641,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
386,26,SB,0.2,S,-87.6850859812,41.8259389558,-87.685060202,41.8229970652,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
387,33,SB,0.91,S,-87.6854062799,41.8390750509,-87.6850859812,41.8259389558,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
388,31,SB,0.9,S,-87.6858237771,41.852032941,-87.6854062799,41.8390750509,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
389,24,SB,0.37,S,-87.685945,41.857516,-87.6858237771,41.852032941,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
390,23,SB,0.63,S,-87.686221969,41.8666135775,-87.685945,41.857516,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
391,20,SB,0.65,S,-87.6864530829,41.8760846544,-87.686221969,41.8666135775,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
392,21,SB,0.47,N,-87.6866681673,41.8829972374,-87.6864530829,41.8760846544,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
393,25,SB,0.52,N,-87.6868781339,41.8906490928,-87.6866681673,41.8829972374,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
394,-1,SB,0.35,N,-87.6870262366,41.8957442792,-87.6868781339,41.8906490928,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
395,-1,SB,0.5,N,-87.6872104227,41.9030171606,-87.6870262366,41.8957442792,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
396,23,SB,0.5,N,-87.6874043778,41.9103219014,-87.6872104227,41.9030171606,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
397,33,SB,0.45,N,-87.6875724135,41.9168064565,-87.6874043778,41.9103219014,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
398,35,SB,0.55,N,-87.6878256352,41.9249017152,-87.6875724135,41.9168064565,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
399,16,SB,0.2,N,-87.6879335859,41.9279828403,-87.6878256352,41.9249017152,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
400,20,SB,0.3,N,-87.6880664353,41.9321801597,-87.6879335859,41.9279828403,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
401,27,SB,0.5,N,-87.6883485854,41.9394618483,-87.6880664353,41.9321801597,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
402,31,SB,0.5,N,-87.6884415055,41.9467318416,-87.6883485854,41.9394618483,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
403,30,SB,0.5,N,-87.6886500432,41.954013773,-87.6884415055,41.9467318416,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
404,-1,SB,0.5,N,-87.6888668215,41.9613138803,-87.6886500432,41.954013773,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
405,29,SB,0.5,N,-87.689090429,41.9686159566,-87.6888668215,41.9613138803,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
406,37,SB,0.5,N,-87.6893345677,41.9758925735,-87.689090429,41.9686159566,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
407,31,SB,0.5,N,-87.6896322236,41.983168718,-87.6893345677,41.9758925735,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
408,35,SB,0.5,N,-87.6898564646,41.9905010348,-87.6896322236,41.983168718,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
409,31,EB,0.5,W,-87.6439731098,41.7505008306,-87.6341968458,41.7506044271,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
410,37,EB,0.49,W,-87.6341968458,41.7506044271,-87.6245276216,41.7508298555,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
411,20,EB,0.49,E,-87.6245276216,41.7508298555,-87.6149133035,41.7510141454,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
412,19,EB,0.5,E,-87.6149133035,41.7510141454,-87.6051912535,41.7511156124,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
413,21,EB,0.5,E,-87.6051912535,41.7511156124,-87.5954153468,41.7511752428,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
414,25,EB,0.49,E,-87.5954153468,41.7511752428,-87.5858011703,41.7513164293,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
415,-1,WB,0.5,W,-87.7316040523,41.7494782498,-87.7413265301,41.7492847508,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
416,-1,WB,0.5,W,-87.7218815259,41.7496709256,-87.7316040523,41.7494782498,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
417,-1,WB,0.51,W,-87.7118878282,41.7498206443,-87.7218815259,41.7496709256,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
418,-1,WB,0.48,W,-87.7024134014,41.7498503425,-87.7118878282,41.7498206443,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
419,24,WB,0.49,E,-87.6245246027,41.7511042672,-87.6341938681,41.7508788394,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
420,23,WB,0.49,E,-87.6149102436,41.7512885566,-87.6245246027,41.7511042672,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
421,29,WB,0.5,E,-87.6051881522,41.7513900229,-87.6149102436,41.7512885566,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
422,-1,WB,0.5,E,-87.595412204,41.7514496528,-87.6051881522,41.7513900229,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
423,29,WB,0.49,E,-87.5857979864,41.7515908387,-87.595412204,41.7514496528,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
424,-1,EB,0.48,W,-87.6820597144,41.7208280858,-87.6727283985,41.7208895929,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
